aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
110,175.7,2024-01-10:09,6.0,172.0,56.0,39.0,49.0,2024-01-10T16:00:00,2024-01-10T09:00:00,1704877200
119,169.2,2024-01-10:08,4.7,178.0,54.8,42.33,49.7,2024-01-10T15:00:00,2024-01-10T08:00:00,1704873600
126,162.8,2024-01-10:07,3.3,184.0,56.0,45.0,50.3,2024-01-10T14:00:00,2024-01-10T07:00:00,1704870000
137,156.4,2024-01-10:06,2.0,190.0,52.5,49.0,51.0,2024-01-10T13:00:00,2024-01-10T06:00:00,1704866400
127,161.1,2024-01-10:05,3.3,179.0,57.0,45.5,55.3,2024-01-10T12:00:00,2024-01-10T05:00:00,1704862800
102,165.7,2024-01-10:04,4.7,168.0,56.0,33.0,59.7,2024-01-10T11:00:00,2024-01-10T04:00:00,1704859200
123,170.4,2024-01-10:03,6.0,157.0,56.0,44.0,64.0,2024-01-10T10:00:00,2024-01-10T03:00:00,1704855600
95,217.3,2024-01-10:02,10.3,118.3,41.0,33.0,59.0,2024-01-10T09:00:00,2024-01-10T02:00:00,1704852000
142,264.2,2024-01-10:01,14.7,79.7,56.0,51.0,54.0,2024-01-10T08:00:00,2024-01-10T01:00:00,1704848400
134,311.1,2024-01-10:00,19.0,41.0,60.5,48.0,49.0,2024-01-10T07:00:00,2024-01-10T00:00:00,1704844800
115,326.4,2024-01-09:23,19.3,39.3,56.0,41.0,48.7,2024-01-10T06:00:00,2024-01-09T23:00:00,1704841200
112,341.8,2024-01-09:22,19.7,37.7,56.0,40.0,48.3,2024-01-10T05:00:00,2024-01-09T22:00:00,1704837600
100,357.2,2024-01-09:21,20.0,36.0,56.0,35.0,48.0,2024-01-10T04:00:00,2024-01-09T21:00:00,1704834000
102,345.7,2024-01-09:20,19.7,43.0,53.0,36.0,49.3,2024-01-10T03:00:00,2024-01-09T20:00:00,1704830400
98,334.2,2024-01-09:19,19.3,50.0,43.0,34.0,50.7,2024-01-10T02:00:00,2024-01-09T19:00:00,1704826800
99,322.7,2024-01-09:18,19.0,57.0,47.5,34.5,52.0,2024-01-10T01:00:00,2024-01-09T18:00:00,1704823200
87,324.5,2024-01-09:17,18.7,68.0,56.0,29.0,55.3,2024-01-10T00:00:00,2024-01-09T17:00:00,1704819600
63,549.0,2024-01-11:17,41.7,33.7,56.0,18.0,130.0,2024-01-12T00:00:00,2024-01-11T17:00:00,1704992400
59,585.0,2024-01-11:16,44.3,39.3,56.0,16.0,134.0,2024-01-11T23:00:00,2024-01-11T16:00:00,1704988800
63,621.0,2024-01-11:15,47.0,45.0,23.0,18.0,138.0,2024-01-11T22:00:00,2024-01-11T15:00:00,1704985200
72,566.5,2024-01-11:14,44.7,59.0,56.0,22.0,131.3,2024-01-11T21:00:00,2024-01-11T14:00:00,1704981600
63,512.0,2024-01-11:13,42.3,73.0,56.0,18.0,124.7,2024-01-11T20:00:00,2024-01-11T13:00:00,1704978000
74,457.5,2024-01-11:12,40.0,87.0,56.0,23.0,118.0,2024-01-11T19:00:00,2024-01-11T12:00:00,1704974400
61,357.9,2024-01-11:11,29.3,104.0,56.0,17.0,97.0,2024-01-11T18:00:00,2024-01-11T11:00:00,1704970800
54,258.3,2024-01-11:10,18.7,121.0,42.5,14.0,76.0,2024-01-11T17:00:00,2024-01-11T10:00:00,1704967200
72,158.7,2024-01-11:09,8.0,138.0,21.0,17.0,55.0,2024-01-11T16:00:00,2024-01-11T09:00:00,1704963600
89,162.6,2024-01-11:08,6.7,151.0,56.0,25.0,59.7,2024-01-11T15:00:00,2024-01-11T08:00:00,1704960000
101,166.5,2024-01-11:07,5.3,164.0,56.0,25.0,64.3,2024-01-11T14:00:00,2024-01-11T07:00:00,1704956400
105,170.4,2024-01-11:06,4.0,177.0,42.0,29.0,69.0,2024-01-11T13:00:00,2024-01-11T06:00:00,1704952800
134,198.4,2024-01-11:05,5.7,175.7,56.0,48.0,79.0,2024-01-11T12:00:00,2024-01-11T05:00:00,1704949200
107,226.4,2024-01-11:04,7.3,174.3,56.0,38.0,89.0,2024-01-11T11:00:00,2024-01-11T04:00:00,1704945600
104,254.4,2024-01-11:03,9.0,173.0,56.0,36.0,99.0,2024-01-11T10:00:00,2024-01-11T03:00:00,1704942000
107,302.1,2024-01-11:02,14.0,130.0,48.0,38.0,96.7,2024-01-11T09:00:00,2024-01-11T02:00:00,1704938400
65,349.8,2024-01-11:01,19.0,87.0,56.0,19.0,94.3,2024-01-11T08:00:00,2024-01-11T01:00:00,1704934800
76,397.4,2024-01-11:00,24.0,44.0,56.0,24.0,92.0,2024-01-11T07:00:00,2024-01-11T00:00:00,1704931200
72,392.4,2024-01-10:23,21.3,47.7,56.0,22.0,83.3,2024-01-11T06:00:00,2024-01-10T23:00:00,1704927600
87,387.3,2024-01-10:22,18.7,51.3,56.0,29.0,74.7,2024-01-11T05:00:00,2024-01-10T22:00:00,1704924000
87,382.3,2024-01-10:21,16.0,55.0,36.0,29.0,66.0,2024-01-11T04:00:00,2024-01-10T21:00:00,1704920400
107,368.3,2024-01-10:20,16.0,61.7,56.0,38.0,65.3,2024-01-11T03:00:00,2024-01-10T20:00:00,1704916800
131,354.2,2024-01-10:19,16.0,68.3,56.0,47.0,64.7,2024-01-11T02:00:00,2024-01-10T19:00:00,1704913200
91,340.2,2024-01-10:18,16.0,75.0,56.0,31.0,64.0,2024-01-11T01:00:00,2024-01-10T18:00:00,1704909600
107,342.8,2024-01-10:17,16.7,80.3,47.5,38.0,65.3,2024-01-11T00:00:00,2024-01-10T17:00:00,1704906000
72,614.1,2024-01-12:17,38.0,41.7,56.0,22.0,85.7,2024-01-13T00:00:00,2024-01-12T17:00:00,1705078800
72,579.9,2024-01-12:16,38.0,47.3,56.0,22.0,90.3,2024-01-12T23:00:00,2024-01-12T16:00:00,1705075200
59,545.7,2024-01-12:15,38.0,53.0,20.0,16.0,95.0,2024-01-12T22:00:00,2024-01-12T15:00:00,1705071600
72,464.7,2024-01-12:14,32.7,75.0,56.0,22.0,89.7,2024-01-12T21:00:00,2024-01-12T14:00:00,1705068000
71,383.8,2024-01-12:13,27.3,97.0,40.0,21.5,84.3,2024-01-12T20:00:00,2024-01-12T13:00:00,1705064400
102,302.9,2024-01-12:12,22.0,119.0,56.0,36.0,79.0,2024-01-12T19:00:00,2024-01-12T12:00:00,1705060800
91,260.1,2024-01-12:11,16.7,152.7,56.0,24.0,78.0,2024-01-12T18:00:00,2024-01-12T11:00:00,1705057200
108,217.3,2024-01-12:10,11.3,186.3,56.0,17.0,77.0,2024-01-12T17:00:00,2024-01-12T10:00:00,1705053600
118,174.5,2024-01-12:09,6.0,220.0,30.0,24.0,76.0,2024-01-12T16:00:00,2024-01-12T09:00:00,1705050000
119,180.9,2024-01-12:08,5.7,225.0,56.0,11.0,79.3,2024-01-12T15:00:00,2024-01-12T08:00:00,1705046400
121,187.3,2024-01-12:07,5.3,230.0,35.0,13.0,82.7,2024-01-12T14:00:00,2024-01-12T07:00:00,1705042800
122,193.8,2024-01-12:06,5.0,235.0,34.5,13.5,86.0,2024-01-12T13:00:00,2024-01-12T06:00:00,1705039200
115,222.5,2024-01-12:05,9.0,209.7,56.0,15.0,101.3,2024-01-12T12:00:00,2024-01-12T05:00:00,1705035600
107,251.3,2024-01-12:04,13.0,184.3,56.0,15.0,116.7,2024-01-12T11:00:00,2024-01-12T04:00:00,1705032000
99,280.1,2024-01-12:03,17.0,159.0,19.0,15.0,132.0,2024-01-12T10:00:00,2024-01-12T03:00:00,1705028400
56,358.7,2024-01-12:02,23.0,115.3,37.5,15.0,122.7,2024-01-12T09:00:00,2024-01-12T02:00:00,1705024800
61,437.3,2024-01-12:01,29.0,71.7,56.0,17.0,113.3,2024-01-12T08:00:00,2024-01-12T01:00:00,1705021200
52,515.9,2024-01-12:00,35.0,28.0,33.5,13.0,104.0,2024-01-12T07:00:00,2024-01-12T00:00:00,1705017600
51,510.5,2024-01-11:23,36.7,21.0,56.0,9.0,106.3,2024-01-12T06:00:00,2024-01-11T23:00:00,1705014000
65,505.0,2024-01-11:22,38.3,14.0,56.0,19.0,108.7,2024-01-12T05:00:00,2024-01-11T22:00:00,1705010400
65,499.6,2024-01-11:21,40.0,7.0,56.0,19.0,111.0,2024-01-12T04:00:00,2024-01-11T21:00:00,1705006800
52,504.0,2024-01-11:20,39.7,14.0,16.0,13.0,116.0,2024-01-12T03:00:00,2024-01-11T20:00:00,1705003200
61,508.5,2024-01-11:19,39.3,21.0,56.0,17.0,121.0,2024-01-12T02:00:00,2024-01-11T19:00:00,1704999600
65,513.0,2024-01-11:18,39.0,28.0,56.0,19.0,126.0,2024-01-12T01:00:00,2024-01-11T18:00:00,1704996000
63,549.0,2024-01-11:17,41.7,33.7,56.0,18.0,130.0,2024-01-12T00:00:00,2024-01-11T17:00:00,1704992400
54,712.6,2024-01-13:17,56.7,26.7,18.0,14.0,136.0,2024-01-14T00:00:00,2024-01-13T17:00:00,1705165200
118,685.1,2024-01-13:16,53.3,42.3,56.0,42.0,142.0,2024-01-13T23:00:00,2024-01-13T16:00:00,1705161600
112,657.7,2024-01-13:15,50.0,58.0,56.0,40.0,148.0,2024-01-13T22:00:00,2024-01-13T15:00:00,1705158000
95,573.9,2024-01-13:14,44.3,79.3,56.0,33.0,133.0,2024-01-13T21:00:00,2024-01-13T14:00:00,1705154400
85,490.0,2024-01-13:13,38.7,100.7,56.0,28.0,118.0,2024-01-13T20:00:00,2024-01-13T13:00:00,1705150800
72,406.2,2024-01-13:12,33.0,122.0,56.0,22.0,103.0,2024-01-13T19:00:00,2024-01-13T12:00:00,1705147200
98,335.0,2024-01-13:11,24.0,158.7,56.0,22.0,94.7,2024-01-13T18:00:00,2024-01-13T11:00:00,1705143600
111,263.8,2024-01-13:10,15.0,195.3,56.0,19.0,86.3,2024-01-13T17:00:00,2024-01-13T10:00:00,1705140000
121,192.6,2024-01-13:09,6.0,232.0,56.0,22.0,78.0,2024-01-13T16:00:00,2024-01-13T09:00:00,1705136400
117,201.3,2024-01-13:08,6.7,217.3,42.0,28.5,85.7,2024-01-13T15:00:00,2024-01-13T08:00:00,1705132800
113,210.1,2024-01-13:07,7.3,202.7,43.5,28.5,93.3,2024-01-13T14:00:00,2024-01-13T07:00:00,1705129200
108,218.9,2024-01-13:06,8.0,188.0,47.0,30.5,101.0,2024-01-13T13:00:00,2024-01-13T06:00:00,1705125600
103,240.8,2024-01-13:05,11.3,170.3,56.0,25.0,106.7,2024-01-13T12:00:00,2024-01-13T05:00:00,1705122000
91,262.8,2024-01-13:04,14.7,152.7,25.0,20.0,112.3,2024-01-13T11:00:00,2024-01-13T04:00:00,1705118400
78,284.8,2024-01-13:03,18.0,135.0,56.0,25.0,118.0,2024-01-13T10:00:00,2024-01-13T03:00:00,1705114800
87,363.2,2024-01-13:02,23.0,104.0,56.0,29.0,99.3,2024-01-13T09:00:00,2024-01-13T02:00:00,1705111200
61,441.6,2024-01-13:01,28.0,73.0,56.0,17.0,80.7,2024-01-13T08:00:00,2024-01-13T01:00:00,1705107600
69,520.0,2024-01-13:00,33.0,42.0,56.0,21.0,62.0,2024-01-13T07:00:00,2024-01-13T00:00:00,1705104000
78,514.5,2024-01-12:23,29.7,40.0,56.0,25.0,58.0,2024-01-13T06:00:00,2024-01-12T23:00:00,1705100400
65,509.1,2024-01-12:22,26.3,38.0,56.0,19.0,54.0,2024-01-13T05:00:00,2024-01-12T22:00:00,1705096800
78,503.6,2024-01-12:21,23.0,36.0,31.0,25.0,50.0,2024-01-13T04:00:00,2024-01-12T21:00:00,1705093200
63,551.9,2024-01-12:20,28.0,36.0,56.0,18.0,60.3,2024-01-13T03:00:00,2024-01-12T20:00:00,1705089600
60,600.1,2024-01-12:19,33.0,36.0,38.0,16.5,70.7,2024-01-13T02:00:00,2024-01-12T19:00:00,1705086000
62,648.4,2024-01-12:18,38.0,36.0,39.5,17.5,81.0,2024-01-13T01:00:00,2024-01-12T18:00:00,1705082400
72,614.1,2024-01-12:17,38.0,41.7,56.0,22.0,85.7,2024-01-13T00:00:00,2024-01-12T17:00:00,1705078800
161,448.6,2024-01-14:17,23.0,59.7,76.0,64.0,71.0,2024-01-15T00:00:00,2024-01-14T17:00:00,1705251600
151,414.6,2024-01-14:16,22.0,72.3,56.0,56.0,66.0,2024-01-14T23:00:00,2024-01-14T16:00:00,1705248000
151,380.5,2024-01-14:15,21.0,85.0,56.0,56.0,61.0,2024-01-14T22:00:00,2024-01-14T15:00:00,1705244400
139,319.2,2024-01-14:14,17.3,103.0,56.0,50.0,54.0,2024-01-14T21:00:00,2024-01-14T14:00:00,1705240800
118,258.0,2024-01-14:13,13.7,121.0,56.0,42.0,47.0,2024-01-14T20:00:00,2024-01-14T13:00:00,1705237200
142,196.7,2024-01-14:12,10.0,139.0,64.0,51.0,40.0,2024-01-14T19:00:00,2024-01-14T12:00:00,1705233600
101,194.1,2024-01-14:11,8.3,162.3,56.0,30.0,41.7,2024-01-14T18:00:00,2024-01-14T11:00:00,1705230000
108,191.6,2024-01-14:10,6.7,185.7,56.0,30.0,43.3,2024-01-14T17:00:00,2024-01-14T10:00:00,1705226400
115,189.1,2024-01-14:09,5.0,209.0,56.0,23.0,45.0,2024-01-14T16:00:00,2024-01-14T09:00:00,1705222800
116,201.1,2024-01-14:08,4.7,214.7,56.0,22.0,47.7,2024-01-14T15:00:00,2024-01-14T08:00:00,1705219200
118,213.2,2024-01-14:07,4.3,220.3,56.0,23.0,50.3,2024-01-14T14:00:00,2024-01-14T07:00:00,1705215600
142,225.3,2024-01-14:06,4.0,226.0,74.0,51.0,53.0,2024-01-14T13:00:00,2024-01-14T06:00:00,1705212000
118,250.8,2024-01-14:05,5.0,220.7,56.0,25.0,74.3,2024-01-14T12:00:00,2024-01-14T05:00:00,1705208400
116,276.2,2024-01-14:04,6.0,215.3,56.0,20.0,95.7,2024-01-14T11:00:00,2024-01-14T04:00:00,1705204800
115,301.7,2024-01-14:03,7.0,210.0,56.0,23.0,117.0,2024-01-14T10:00:00,2024-01-14T03:00:00,1705201200
97,415.1,2024-01-14:02,15.3,157.7,43.0,24.0,99.7,2024-01-14T09:00:00,2024-01-14T02:00:00,1705197600
63,528.5,2024-01-14:01,23.7,105.3,42.5,18.0,82.3,2024-01-14T08:00:00,2024-01-14T01:00:00,1705194000
51,642.0,2024-01-14:00,32.0,53.0,56.0,12.0,65.0,2024-01-14T07:00:00,2024-01-14T00:00:00,1705190400
54,674.3,2024-01-13:23,34.7,36.3,18.0,14.0,67.0,2024-01-14T06:00:00,2024-01-13T23:00:00,1705186800
51,706.5,2024-01-13:22,37.3,19.7,56.0,11.0,69.0,2024-01-14T05:00:00,2024-01-13T22:00:00,1705183200
54,738.8,2024-01-13:21,40.0,3.0,56.0,14.0,71.0,2024-01-14T04:00:00,2024-01-13T21:00:00,1705179600
52,739.2,2024-01-13:20,46.7,5.7,56.0,13.0,90.7,2024-01-14T03:00:00,2024-01-13T20:00:00,1705176000
54,739.6,2024-01-13:19,53.3,8.3,56.0,14.0,110.3,2024-01-14T02:00:00,2024-01-13T19:00:00,1705172400
69,740.0,2024-01-13:18,60.0,11.0,56.0,21.0,130.0,2024-01-14T01:00:00,2024-01-13T18:00:00,1705168800
54,712.6,2024-01-13:17,56.7,26.7,18.0,14.0,136.0,2024-01-14T00:00:00,2024-01-13T17:00:00,1705165200
75,550.3,2024-01-15:17,30.7,47.3,38.0,23.5,80.0,2024-01-16T00:00:00,2024-01-15T17:00:00,1705338000
79,503.6,2024-01-15:16,29.3,58.7,40.5,25.5,85.0,2024-01-15T23:00:00,2024-01-15T16:00:00,1705334400
86,457.0,2024-01-15:15,28.0,70.0,40.5,28.5,90.0,2024-01-15T22:00:00,2024-01-15T15:00:00,1705330800
83,385.6,2024-01-15:14,24.0,88.0,37.3,27.33,86.7,2024-01-15T21:00:00,2024-01-15T14:00:00,1705327200
104,314.2,2024-01-15:13,20.0,106.0,56.0,37.0,83.3,2024-01-15T20:00:00,2024-01-15T13:00:00,1705323600
78,242.8,2024-01-15:12,16.0,124.0,31.0,25.0,80.0,2024-01-15T19:00:00,2024-01-15T12:00:00,1705320000
107,223.5,2024-01-15:11,13.0,149.3,56.0,38.0,85.0,2024-01-15T18:00:00,2024-01-15T11:00:00,1705316400
107,204.3,2024-01-15:10,10.0,174.7,48.0,38.0,90.0,2024-01-15T17:00:00,2024-01-15T10:00:00,1705312800
112,185.0,2024-01-15:09,7.0,200.0,56.0,25.0,95.0,2024-01-15T16:00:00,2024-01-15T09:00:00,1705309200
117,197.5,2024-01-15:08,6.0,216.0,56.0,24.0,100.3,2024-01-15T15:00:00,2024-01-15T08:00:00,1705305600
121,209.9,2024-01-15:07,5.0,232.0,56.0,27.0,105.7,2024-01-15T14:00:00,2024-01-15T07:00:00,1705302000
126,222.4,2024-01-15:06,4.0,248.0,30.0,24.0,111.0,2024-01-15T13:00:00,2024-01-15T06:00:00,1705298400
121,242.8,2024-01-15:05,6.0,230.0,56.0,30.0,119.0,2024-01-15T12:00:00,2024-01-15T05:00:00,1705294800
115,263.2,2024-01-15:04,8.0,212.0,47.0,28.0,127.0,2024-01-15T11:00:00,2024-01-15T04:00:00,1705291200
110,283.6,2024-01-15:03,10.0,194.0,49.5,31.0,135.0,2024-01-15T10:00:00,2024-01-15T03:00:00,1705287600
79,376.8,2024-01-15:02,15.7,143.3,56.0,24.0,123.7,2024-01-15T09:00:00,2024-01-15T02:00:00,1705284000
72,470.0,2024-01-15:01,21.3,92.7,53.8,22.33,112.3,2024-01-15T08:00:00,2024-01-15T01:00:00,1705280400
63,563.2,2024-01-15:00,27.0,42.0,56.0,18.0,101.0,2024-01-15T07:00:00,2024-01-15T00:00:00,1705276800
74,541.8,2024-01-14:23,26.3,34.3,42.0,23.0,95.7,2024-01-15T06:00:00,2024-01-14T23:00:00,1705273200
89,520.4,2024-01-14:22,25.7,26.7,56.0,30.0,90.3,2024-01-15T05:00:00,2024-01-14T22:00:00,1705269600
87,499.0,2024-01-14:21,25.0,19.0,40.0,29.0,85.0,2024-01-15T04:00:00,2024-01-14T21:00:00,1705266000
151,493.5,2024-01-14:20,24.7,28.3,56.0,56.0,82.0,2024-01-15T03:00:00,2024-01-14T20:00:00,1705262400
151,488.1,2024-01-14:19,24.3,37.7,56.0,56.0,79.0,2024-01-15T02:00:00,2024-01-14T19:00:00,1705258800
175,482.6,2024-01-14:18,24.0,47.0,93.0,74.0,76.0,2024-01-15T01:00:00,2024-01-14T18:00:00,1705255200
161,448.6,2024-01-14:17,23.0,59.7,76.0,64.0,71.0,2024-01-15T00:00:00,2024-01-14T17:00:00,1705251600
72,696.2,2024-01-16:17,63.0,6.3,27.5,22.0,119.7,2024-01-17T00:00:00,2024-01-16T17:00:00,1705424400
78,658.3,2024-01-16:16,63.0,11.7,31.3,25.0,126.3,2024-01-16T23:00:00,2024-01-16T16:00:00,1705420800
87,620.4,2024-01-16:15,63.0,17.0,36.3,29.0,133.0,2024-01-16T22:00:00,2024-01-16T15:00:00,1705417200
78,525.4,2024-01-16:14,53.3,31.0,31.0,25.0,117.0,2024-01-16T21:00:00,2024-01-16T14:00:00,1705413600
76,430.5,2024-01-16:13,43.7,45.0,30.0,24.0,101.0,2024-01-16T20:00:00,2024-01-16T13:00:00,1705410000
80,335.6,2024-01-16:12,34.0,59.0,32.5,26.0,85.0,2024-01-16T19:00:00,2024-01-16T12:00:00,1705406400
93,262.6,2024-01-16:11,25.0,80.0,40.0,32.0,78.3,2024-01-16T18:00:00,2024-01-16T11:00:00,1705402800
82,189.7,2024-01-16:10,16.0,101.0,33.8,27.0,71.7,2024-01-16T17:00:00,2024-01-16T10:00:00,1705399200
80,116.7,2024-01-16:09,7.0,122.0,39.0,26.0,65.0,2024-01-16T16:00:00,2024-01-16T09:00:00,1705395600
80,125.1,2024-01-16:08,6.0,144.0,34.3,24.0,63.7,2024-01-16T15:00:00,2024-01-16T08:00:00,1705392000
102,133.4,2024-01-16:07,5.0,166.0,18.8,15.0,62.3,2024-01-16T14:00:00,2024-01-16T07:00:00,1705388400
108,141.8,2024-01-16:06,4.0,188.0,25.0,20.0,61.0,2024-01-16T13:00:00,2024-01-16T06:00:00,1705384800
104,165.5,2024-01-16:05,5.7,174.7,13.0,13.0,68.3,2024-01-16T12:00:00,2024-01-16T05:00:00,1705381200
100,189.3,2024-01-16:04,7.3,161.3,25.0,20.0,75.7,2024-01-16T11:00:00,2024-01-16T04:00:00,1705377600
85,213.0,2024-01-16:03,9.0,148.0,35.0,24.0,83.0,2024-01-16T10:00:00,2024-01-16T03:00:00,1705374000
51,320.6,2024-01-16:02,14.3,111.0,13.0,10.0,77.7,2024-01-16T09:00:00,2024-01-16T02:00:00,1705370400
54,428.2,2024-01-16:01,19.7,74.0,19.0,14.0,72.3,2024-01-16T08:00:00,2024-01-16T01:00:00,1705366800
50,535.7,2024-01-16:00,25.0,37.0,15.0,12.0,67.0,2024-01-16T07:00:00,2024-01-16T00:00:00,1705363200
72,553.3,2024-01-15:23,27.0,28.3,56.0,22.0,68.3,2024-01-16T06:00:00,2024-01-15T23:00:00,1705359600
85,570.8,2024-01-15:22,29.0,19.7,56.0,28.0,69.7,2024-01-16T05:00:00,2024-01-15T22:00:00,1705356000
72,588.3,2024-01-15:21,31.0,11.0,28.0,22.0,71.0,2024-01-16T04:00:00,2024-01-15T21:00:00,1705352400
67,591.2,2024-01-15:20,31.3,19.3,25.3,20.0,72.3,2024-01-16T03:00:00,2024-01-15T20:00:00,1705348800
80,594.1,2024-01-15:19,31.7,27.7,33.0,26.0,73.7,2024-01-16T02:00:00,2024-01-15T19:00:00,1705345200
59,597.0,2024-01-15:18,32.0,36.0,20.0,16.0,75.0,2024-01-16T01:00:00,2024-01-15T18:00:00,1705341600
75,550.3,2024-01-15:17,30.7,47.3,38.0,23.5,80.0,2024-01-16T00:00:00,2024-01-15T17:00:00,1705338000
126,550.9,2024-01-17:17,45.3,2.0,56.3,45.0,95.7,2024-01-18T00:00:00,2024-01-17T17:00:00,1705510800
121,508.3,2024-01-17:16,47.7,3.0,55.7,43.33,99.3,2024-01-17T23:00:00,2024-01-17T16:00:00,1705507200
133,465.7,2024-01-17:15,50.0,4.0,58.0,47.5,103.0,2024-01-17T22:00:00,2024-01-17T15:00:00,1705503600
184,399.4,2024-01-17:14,44.7,17.0,101.3,81.0,99.7,2024-01-17T21:00:00,2024-01-17T14:00:00,1705500000
155,333.0,2024-01-17:13,39.3,30.0,73.8,59.0,96.3,2024-01-17T20:00:00,2024-01-17T13:00:00,1705496400
145,266.7,2024-01-17:12,34.0,43.0,65.0,52.0,93.0,2024-01-17T19:00:00,2024-01-17T12:00:00,1705492800
104,224.1,2024-01-17:11,28.0,55.7,46.3,37.0,88.7,2024-01-17T18:00:00,2024-01-17T11:00:00,1705489200
69,181.5,2024-01-17:10,22.0,68.3,26.3,21.0,84.3,2024-01-17T17:00:00,2024-01-17T10:00:00,1705485600
104,138.9,2024-01-17:09,16.0,81.0,46.0,37.0,80.0,2024-01-17T16:00:00,2024-01-17T09:00:00,1705482000
67,145.9,2024-01-17:08,12.7,122.7,25.0,20.0,80.3,2024-01-17T15:00:00,2024-01-17T08:00:00,1705478400
101,152.9,2024-01-17:07,9.3,164.3,22.5,18.0,80.7,2024-01-17T14:00:00,2024-01-17T07:00:00,1705474800
114,159.9,2024-01-17:06,6.0,206.0,30.0,24.0,81.0,2024-01-17T13:00:00,2024-01-17T06:00:00,1705471200
109,184.0,2024-01-17:05,9.3,190.0,37.5,30.0,90.7,2024-01-17T12:00:00,2024-01-17T05:00:00,1705467600
104,208.2,2024-01-17:04,12.7,174.0,45.0,36.0,100.3,2024-01-17T11:00:00,2024-01-17T04:00:00,1705464000
98,232.3,2024-01-17:03,16.0,158.0,38.0,30.0,110.0,2024-01-17T10:00:00,2024-01-17T03:00:00,1705460400
102,337.7,2024-01-17:02,22.3,124.0,45.0,36.0,101.3,2024-01-17T09:00:00,2024-01-17T02:00:00,1705456800
110,443.1,2024-01-17:01,28.7,90.0,48.8,39.0,92.7,2024-01-17T08:00:00,2024-01-17T01:00:00,1705453200
82,548.6,2024-01-17:00,35.0,56.0,33.8,27.0,84.0,2024-01-17T07:00:00,2024-01-17T00:00:00,1705449600
100,574.1,2024-01-16:23,38.3,37.3,43.8,35.0,84.3,2024-01-17T06:00:00,2024-01-16T23:00:00,1705446000
93,599.6,2024-01-16:22,41.7,18.7,40.0,32.0,84.7,2024-01-17T05:00:00,2024-01-16T22:00:00,1705442400
78,625.0,2024-01-16:21,45.0,0.0,31.3,25.0,85.0,2024-01-17T04:00:00,2024-01-16T21:00:00,1705438800
93,661.4,2024-01-16:20,51.0,0.3,40.0,32.0,94.3,2024-01-17T03:00:00,2024-01-16T20:00:00,1705435200
74,697.8,2024-01-16:19,57.0,0.7,28.8,23.0,103.7,2024-01-17T02:00:00,2024-01-16T19:00:00,1705431600
72,734.2,2024-01-16:18,63.0,1.0,27.5,22.0,113.0,2024-01-17T01:00:00,2024-01-16T18:00:00,1705428000
72,696.2,2024-01-16:17,63.0,6.3,27.5,22.0,119.7,2024-01-17T00:00:00,2024-01-16T17:00:00,1705424400
73,441.6,2024-01-18:17,43.3,2.3,31.3,22.67,86.7,2024-01-19T00:00:00,2024-01-18T17:00:00,1705597200
29,446.1,2024-01-18:16,45.7,2.7,9.0,7.0,89.3,2024-01-18T23:00:00,2024-01-18T16:00:00,1705593600
59,450.5,2024-01-18:15,48.0,3.0,20.0,16.0,92.0,2024-01-18T22:00:00,2024-01-18T15:00:00,1705590000
61,412.4,2024-01-18:14,45.0,12.0,21.3,17.0,87.7,2024-01-18T21:00:00,2024-01-18T14:00:00,1705586400
65,374.3,2024-01-18:13,42.0,21.0,24.0,19.0,83.3,2024-01-18T20:00:00,2024-01-18T13:00:00,1705582800
65,336.2,2024-01-18:12,39.0,30.0,24.0,19.0,79.0,2024-01-18T19:00:00,2024-01-18T12:00:00,1705579200
64,271.8,2024-01-18:11,29.0,57.3,23.0,18.33,67.3,2024-01-18T18:00:00,2024-01-18T11:00:00,1705575600
65,207.4,2024-01-18:10,19.0,84.7,24.0,19.0,55.7,2024-01-18T17:00:00,2024-01-18T10:00:00,1705572000
61,143.0,2024-01-18:09,9.0,112.0,21.0,17.0,44.0,2024-01-18T16:00:00,2024-01-18T09:00:00,1705568400
80,151.7,2024-01-18:08,7.3,144.3,18.7,15.0,49.7,2024-01-18T15:00:00,2024-01-18T08:00:00,1705564800
105,160.5,2024-01-18:07,5.7,176.7,18.0,14.0,55.3,2024-01-18T14:00:00,2024-01-18T07:00:00,1705561200
115,169.2,2024-01-18:06,4.0,209.0,14.0,11.0,61.0,2024-01-18T13:00:00,2024-01-18T06:00:00,1705557600
101,191.4,2024-01-18:05,10.3,163.7,15.3,12.0,67.7,2024-01-18T12:00:00,2024-01-18T05:00:00,1705554000
55,213.6,2024-01-18:04,16.7,118.3,15.0,12.0,74.3,2024-01-18T11:00:00,2024-01-18T04:00:00,1705550400
54,235.8,2024-01-18:03,23.0,73.0,18.0,14.0,81.0,2024-01-18T10:00:00,2024-01-18T03:00:00,1705546800
63,330.3,2024-01-18:02,29.0,52.7,18.0,18.0,75.7,2024-01-18T09:00:00,2024-01-18T02:00:00,1705543200
59,424.9,2024-01-18:01,35.0,32.3,16.0,16.0,70.3,2024-01-18T08:00:00,2024-01-18T01:00:00,1705539600
72,519.4,2024-01-18:00,41.0,12.0,33.0,22.0,65.0,2024-01-18T07:00:00,2024-01-18T00:00:00,1705536000
75,508.9,2024-01-17:23,38.0,8.0,36.0,23.5,70.3,2024-01-18T06:00:00,2024-01-17T23:00:00,1705532400
